77,ERDO_min_M
77,ERDO_max_F
77,ERDO_max_M
77,PEPE_min
77,PEPE_max
78,ERDO_min_F
78,ERDO_min_M
78,ERDO_max_F
78,ERDO_max_M
78,PEPE_min
78,PEPE_max
79,ERDO_min_F
79,ERDO_min_M
79,ERDO_max_F
79,ERDO_max_M
79,PEPE_min
79,PEPE_max
80,ERDO_min_F
80,ERDO_min_M
80,ERDO_max_F
80,ERDO_max_M
80,PEPE_min
80,PEPE_max
81,ERDO_min_F
81,ERDO_min_M
81,ERDO_max_F
81,ERDO_max_M
81,PEPE_min
81,PEPE_max
82,ERDO_min_F
82,ERDO_min_M
82,ERDO_max_F
82,ERDO_max_M
82,PEPE_min
82,PEPE_max
83,ERDO_min_F
83,ERDO_min_M
83,ERDO_max_F
83,ERDO_max_M
83,PEPE_min
83,PEPE_max
84,ERDO_min_F
84,ERDO_min_M
84,ERDO_max_F
84,ERDO_max_M
84,PEPE_min
84,PEPE_max
85,ERDO_min_F
85,ERDO_min_M
85,ERDO_max_F
85,ERDO_max_M
85,PEPE_min
85,PEPE_max
86,ERDO_min_F
86,ERDO_min_M
86,ERDO_max_F
86,ERDO_max_M
86,PEPE_min
86,PEPE_max
