"","11","21","22","23","24","31","41","42","43","52","71","81","82","90","95"
"A_56_PEPE1",35378.5424182,84908.5018037,0,0,0,0,2557868.61684,63681.3763528,86677.4289246,7075.708484,3537.854242,5306.781363,0,198119.837542,7075.708484
"A_57_PEPE1",35378.5424182,86677.4289246,1768.927121,5306.781363,0,0,2511876.51169,60143.522111,79601.720441,14151.4169673,7075.708484,7075.708484,0,217578.035872,14151.4169673
"A_58_PEPE1",33609.6152973,88446.3560455,1768.927121,5306.781363,0,0,2492418.31336,63681.3763528,88446.3560455,7075.708484,5306.781363,33609.6152973,0,217578.035872,10613.5627255
"A_59_PEPE1",0,114980.262859,26533.9068137,8844.635605,0,14151.4169673,1194025.80661,1082583.398,95522.0645292,109673.481496,7075.708484,10613.5627255,0,394470.747963,0
"A_60_PEPE1",0,148589.878157,26533.9068137,7075.708484,0,0,1091428.0336,1158647.2642,109673.481496,109673.481496,14151.4169673,0,0,387395.03948,0
"A_61_PEPE1",0,132669.534068,26533.9068137,8844.635605,0,8844.635605,1123268.72178,1112655.15905,113211.335738,109673.481496,14151.4169673,3537.854242,0,405084.310689,0
"A_62_PEPE1",123824.898464,67219.2305946,5306.781363,0,0,0,2131557.1807,157434.513761,160972.368003,19458.19833,1768.927121,0,0,373243.622512,5306.781363
"A_63_PEPE1",104366.700134,79601.720441,5306.781363,0,0,0,1894520.9465,214040.18163,157434.513761,42454.2509019,0,10613.5627255,0,537753.844757,5306.781363
"A_64_PEPE1",123824.898464,67219.2305946,5306.781363,0,0,0,2129788.25358,157434.513761,160972.368003,19458.19833,1768.927121,0,0,373243.622512,5306.781363
"A_65_PEPE1",120287.044222,0,0,0,0,0,2748912.7459,12382.4898464,47761.0322646,3537.854242,3537.854242,0,0,106135.627255,5306.781363
"A_66_PEPE1",77832.7933201,1768.927121,0,0,0,0,2379206.97763,12382.4898464,53067.8136273,3537.854242,3537.854242,1768.927121,0,504144.22946,1768.927121
"A_67_PEPE1",14151.4169673,10613.5627255,51298.8865064,5306.781363,0,3537.854242,2080258.29419,91984.2102874,74294.9390783,8844.635605,1768.927121,0,0,714646.556848,14151.4169673
"A_68_PEPE1",1768.927121,8844.635605,45992.1051437,3537.854242,0,3537.854242,2131557.1807,93753.1374083,54836.7407482,5306.781363,0,0,0,712877.629727,10613.5627255
"A_69_PEPE1",0,10613.5627255,49529.9593855,1768.927121,1768.927121,3537.854242,2103254.34676,102597.773013,40685.323781,7075.708484,0,0,0,737642.60942,7075.708484
"A_70_PEPE1",1768.927121,111442.408617,40685.323781,15920.3440882,3537.854242,0,353785.424182,76063.8661992,70757.0848364,15920.3440882,3537.854242,983523.479227,279490.485104,1068431.98103,5306.781363
"A_71_PEPE1",0,228191.598598,38916.39666,17689.2712091,10613.5627255,0,291872.97495,93753.1374083,58374.5949901,7075.708484,5306.781363,886232.487576,219346.962993,1174567.60828,5306.781363
"A_72_PEPE1",1768.927121,270645.849499,37147.4695391,15920.3440882,10613.5627255,0,290104.047829,111442.408617,63681.3763528,12382.4898464,7075.708484,778327.933201,166279.149366,1254169.32873,12382.4898464
"A_73_PEPE1",10613.5627255,640351.61777,91984.2102874,76063.8661992,35378.5424182,0,258263.359653,228191.598598,47761.0322646,24764.9796928,10613.5627255,254725.505411,0,1333771.04917,17689.2712091
"A_74_PEPE1",10613.5627255,615586.638077,95522.0645292,83139.5746828,35378.5424182,0,249418.724048,251187.651169,53067.8136273,24764.9796928,10613.5627255,221115.890114,0,1369149.59159,17689.2712091
"A_75_PEPE1",7075.708484,116749.18998,3537.854242,0,0,0,1119730.86754,0,26533.9068137,7075.708484,10613.5627255,40685.323781,19458.19833,1646871.14957,37147.4695391
"A_76_PEPE1",1768.927121,111442.408617,40685.323781,15920.3440882,3537.854242,0,355554.351303,76063.8661992,70757.0848364,15920.3440882,3537.854242,981754.552106,279490.485104,1068431.98103,5306.781363
"A_77_PEPE1",1768.927121,275952.630862,37147.4695391,15920.3440882,10613.5627255,0,290104.047829,113211.335738,63681.3763528,12382.4898464,7075.708484,774790.078959,166279.149366,1252400.4016,12382.4898464
"A_78_PEPE1",0,175123.78497,44223.1780228,17689.2712091,10613.5627255,0,343171.861457,86677.4289246,74294.9390783,15920.3440882,3537.854242,946376.009687,419235.727656,893308.19606,3537.854242
"A_79_PEPE1",56605.6678692,56605.6678692,1768.927121,0,0,0,2458808.69807,217578.035872,143283.096794,3537.854242,7075.708484,3537.854242,0,90215.2831665,5306.781363
"A_80_PEPE1",1768.927121,107904.554376,35378.5424182,17689.2712091,3537.854242,0,353785.424182,84908.5018037,60143.522111,12382.4898464,3537.854242,912766.39439,215809.108751,1218790.78631,7075.708484
"A_81_PEPE1",1768.927121,118518.117101,33609.6152973,17689.2712091,3537.854242,0,364398.986908,79601.720441,61912.4492319,14151.4169673,7075.708484,849085.018037,173354.857849,1298392.50675,14151.4169673
"A_82_PEPE1",10613.5627255,199888.764663,35378.5424182,12382.4898464,7075.708484,0,341402.934336,109673.481496,47761.0322646,24764.9796928,26533.9068137,719953.338211,83139.5746828,1402759.20688,14151.4169673
"A_83_PEPE1",17689.2712091,81370.6475619,1768.927121,0,0,0,2278378.13173,270645.849499,47761.0322646,35378.5424182,203426.618905,0,0,83139.5746828,37147.4695391
"A_84_PEPE1",26533.9068137,81370.6475619,1768.927121,0,0,0,2251844.22492,263570.141016,37147.4695391,30071.7610555,228191.598598,0,0,95522.0645292,37147.4695391
"A_85_PEPE1",5306.781363,137976.315431,0,0,0,0,2250075.2978,297179.756313,106135.627255,199888.764663,14151.4169673,0,0,47761.0322646,3537.854242
"A_86_PEPE1",14151.4169673,24764.9796928,0,0,0,0,1206408.29646,500606.375218,61912.4492319,3537.854242,14151.4169673,3537.854242,0,1217021.85919,1768.927121
"A_1_ERDO_M",0,3537.854242,1768.927121,0,1768.927121,0,65450.3034737,37147.4695391,37147.4695391,0,0,116749.18998,5306.781363,489992.812492,0
"A_2_ERDO_M",0,0,0,0,0,0,70757.0848364,38916.39666,35378.5424182,0,0,81370.6475619,0,534215.990515,0
"A_3_ERDO_M",5306.781363,37147.4695391,0,0,0,0,666885.524583,0,15920.3440882,1768.927121,0,0,0,35378.5424182,1768.927121
"A_4_ERDO_M",7075.708484,26533.9068137,0,0,0,0,640351.61777,28302.8339346,28302.8339346,0,0,0,0,26533.9068137,0
"A_5_ERDO_M",5306.781363,33609.6152973,0,0,0,0,652734.107616,0,28302.8339346,0,0,0,0,38916.39666,0
"A_6_ERDO_M",0,5306.781363,0,0,0,0,481148.176888,217578.035872,7075.708484,21227.1254509,0,3537.854242,0,24764.9796928,1768.927121
"A_7_ERDO_M",0,24764.9796928,0,0,0,0,491761.739613,206964.473147,8844.635605,12382.4898464,0,0,0,14151.4169673,0
"A_8_ERDO_M",0,40685.323781,0,0,0,0,489992.812492,206964.473147,10613.5627255,5306.781363,0,0,0,8844.635605,0
"A_9_ERDO_M",0,3537.854242,14151.4169673,1768.927121,0,1768.927121,504144.22946,17689.2712091,17689.2712091,0,0,0,0,201657.691784,7075.708484
"A_10_ERDO_",0,0,0,0,0,0,613817.710956,19458.19833,3537.854242,0,0,0,0,125593.825585,3537.854242
"A_11_ERDO_",0,0,14151.4169673,0,0,1768.927121,459921.051437,45992.1051437,1768.927121,0,0,0,0,242343.015565,3537.854242
"A_12_ERDO_",0,51298.8865064,15920.3440882,1768.927121,0,0,26533.9068137,495299.593855,15920.3440882,83139.5746828,1768.927121,0,0,68988.1577155,0
"A_13_ERDO_",0,45992.1051437,8844.635605,0,0,0,70757.0848364,465227.8328,15920.3440882,68988.1577155,0,0,0,88446.3560455,0
"A_14_ERDO_",24764.9796928,0,0,0,0,0,629738.055044,51298.8865064,40685.323781,3537.854242,1768.927121,0,0,8844.635605,0
"A_15_ERDO_",7075.708484,26533.9068137,0,0,0,0,642120.544891,28302.8339346,28302.8339346,0,0,0,0,26533.9068137,0
"A_16_ERDO_",7075.708484,33609.6152973,0,0,0,0,661578.743221,0,28302.8339346,0,0,0,0,33609.6152973,0
"A_17_ERDO_",24764.9796928,0,0,0,0,0,635044.836407,51298.8865064,45992.1051437,1768.927121,0,0,0,7075.708484,0
"A_18_ERDO_",24764.9796928,0,0,0,0,0,619124.492319,60143.522111,44223.1780228,1768.927121,1768.927121,0,0,7075.708484,0
"A_19_ERDO_",5306.781363,37147.4695391,0,0,0,0,665116.597463,0,15920.3440882,1768.927121,0,0,0,35378.5424182,1768.927121
"A_20_ERDO_",0,24764.9796928,0,0,0,0,489992.812492,212271.254509,8844.635605,12382.4898464,0,0,0,15920.3440882,0
"A_21_ERDO_",0,40685.323781,0,0,0,0,489992.812492,206964.473147,10613.5627255,5306.781363,0,0,0,8844.635605,0
"A_22_ERDO_",0,22996.0525718,15920.3440882,3537.854242,0,0,63681.3763528,19458.19833,26533.9068137,0,0,215809.108751,21227.1254509,366167.914029,1768.927121
"A_23_ERDO_",0,3537.854242,0,0,1768.927121,0,65450.3034737,35378.5424182,35378.5424182,0,0,116749.18998,5306.781363,488223.885371,0
"A_24_ERDO_",0,0,0,0,0,0,70757.0848364,38916.39666,35378.5424182,0,0,81370.6475619,0,530678.136273,0
"A_25_ERDO_",0,44223.1780228,8844.635605,0,0,0,70757.0848364,465227.8328,15920.3440882,67219.2305946,0,0,0,90215.2831665,0
"A_26_ERDO_",0,51298.8865064,7075.708484,0,0,0,65450.3034737,470534.614162,21227.1254509,76063.8661992,0,0,0,70757.0848364,0
"A_27_ERDO_",0,51298.8865064,15920.3440882,1768.927121,0,0,26533.9068137,500606.375218,15920.3440882,83139.5746828,1768.927121,0,0,68988.1577155,0
"A_28_ERDO_",0,0,0,0,0,0,613817.710956,17689.2712091,3537.854242,0,0,0,0,125593.825585,3537.854242
"A_29_ERDO_",0,3537.854242,14151.4169673,1768.927121,0,1768.927121,502375.302339,17689.2712091,17689.2712091,0,0,0,0,201657.691784,7075.708484
"A_30_ERDO_",0,0,12382.4898464,0,0,1768.927121,459921.051437,45992.1051437,1768.927121,0,0,0,0,242343.015565,3537.854242
"A_31_ERDO_",0,5306.781363,0,0,0,0,481148.176888,215809.108751,7075.708484,21227.1254509,0,3537.854242,0,24764.9796928,1768.927121
"A_32_ERDO_",61912.4492319,26533.9068137,0,0,0,0,357323.278424,100828.845892,49529.9593855,12382.4898464,0,0,0,152127.732398,0
"A_33_ERDO_",0,0,0,0,0,0,541291.698999,58374.5949901,58374.5949901,0,0,0,0,100828.845892,0
"A_34_ERDO_",33609.6152973,0,0,0,0,0,681036.941551,3537.854242,26533.9068137,3537.854242,1768.927121,0,0,5306.781363,5306.781363
"A_35_ERDO_",0,0,0,0,0,0,712877.629727,0,31840.6881764,3537.854242,0,0,0,12382.4898464,0
"A_36_ERDO_",0,45992.1051437,10613.5627255,0,0,0,576670.241417,19458.19833,15920.3440882,10613.5627255,0,30071.7610555,0,49529.9593855,0
"A_37_ERDO_",0,47761.0322646,8844.635605,0,0,0,518295.646427,14151.4169673,14151.4169673,26533.9068137,0,53067.8136273,0,70757.0848364,1768.927121
"A_38_ERDO_",0,0,0,0,1768.927121,0,70757.0848364,38916.39666,37147.4695391,0,0,84908.5018037,0,525371.354911,0
"A_39_ERDO_",0,24764.9796928,24764.9796928,8844.635605,1768.927121,0,63681.3763528,10613.5627255,26533.9068137,0,0,208733.400267,45992.1051437,348478.642819,0
"A_40_ERDO_",0,22996.0525718,14151.4169673,3537.854242,0,0,68988.1577155,19458.19833,26533.9068137,0,0,226422.671477,21227.1254509,348478.642819,1768.927121
"A_41_ERDO_",0,15920.3440882,10613.5627255,0,0,0,72526.0119574,22996.0525718,30071.7610555,0,0,201657.691784,17689.2712091,383857.185238,0
"A_42_ERDO_",0,7075.708484,8844.635605,0,0,0,72526.0119574,45992.1051437,38916.39666,0,0,155665.58664,0,431618.217502,1768.927121
"A_43_ERDO_",0,0,0,0,0,0,100828.845892,45992.1051437,38916.39666,0,0,84908.5018037,0,479379.249767,1768.927121
"A_44_ERDO_",0,0,0,0,0,0,86677.4289246,45992.1051437,30071.7610555,0,0,114980.262859,0,479379.249767,1768.927121
"A_45_ERDO_",0,0,0,0,0,0,88446.3560455,45992.1051437,21227.1254509,0,0,91984.2102874,0,507682.083701,1768.927121
"A_46_ERDO_",0,15920.3440882,12382.4898464,0,0,0,47761.0322646,26533.9068137,37147.4695391,0,0,252956.57829,0,359092.205545,1768.927121
"A_47_ERDO_",10613.5627255,33609.6152973,0,0,0,0,106135.627255,70757.0848364,7075.708484,15920.3440882,3537.854242,3537.854242,0,495299.593855,12382.4898464
"A_48_ERDO_",1768.927121,14151.4169673,0,0,0,0,90215.2831665,58374.5949901,19458.19833,7075.708484,3537.854242,3537.854242,0,553674.188845,3537.854242
"A_49_ERDO_",1768.927121,0,0,0,0,0,65450.3034737,51298.8865064,21227.1254509,10613.5627255,3537.854242,3537.854242,0,589052.731263,8844.635605
"A_50_ERDO_",0,0,0,0,0,0,93753.1374083,67219.2305946,14151.4169673,0,1768.927121,14151.4169673,0,567825.605812,1768.927121
"A_51_ERDO_",8844.635605,12382.4898464,0,0,0,0,99059.918771,83139.5746828,15920.3440882,12382.4898464,3537.854242,3537.854242,0,507682.083701,12382.4898464
"A_52_ERDO_",7075.708484,93753.1374083,0,0,0,0,104366.700134,60143.522111,7075.708484,8844.635605,3537.854242,3537.854242,0,474072.468404,1768.927121
"A_53_ERDO_",7075.708484,93753.1374083,0,0,0,0,104366.700134,56605.6678692,7075.708484,7075.708484,3537.854242,7075.708484,0,474072.468404,1768.927121
"A_54_ERDO_",0,160972.368003,0,0,0,0,91984.2102874,49529.9593855,0,3537.854242,0,0,0,449307.488711,1768.927121
"A_55_ERDO_",8844.635605,65450.3034737,0,0,0,0,106135.627255,70757.0848364,7075.708484,12382.4898464,3537.854242,3537.854242,0,474072.468404,5306.781363
"A_56_ERDO_",7075.708484,33609.6152973,0,0,0,0,654503.034737,0,28302.8339346,0,0,0,0,33609.6152973,0
"A_57_ERDO_",5306.781363,37147.4695391,0,0,0,0,663347.670342,0,15920.3440882,1768.927121,0,0,0,35378.5424182,1768.927121
"A_58_ERDO_",7075.708484,26533.9068137,0,0,0,0,640351.61777,28302.8339346,28302.8339346,0,0,0,0,26533.9068137,0
"A_59_ERDO_",0,44223.1780228,10613.5627255,0,0,0,70757.0848364,461689.978558,15920.3440882,68988.1577155,0,0,0,88446.3560455,0
"A_60_ERDO_",0,51298.8865064,7075.708484,0,0,0,65450.3034737,470534.614162,21227.1254509,76063.8661992,0,0,0,70757.0848364,0
"A_61_ERDO_",0,51298.8865064,15920.3440882,1768.927121,0,0,26533.9068137,498837.448097,15920.3440882,81370.6475619,1768.927121,0,0,68988.1577155,0
"A_62_ERDO_",22996.0525718,0,0,0,0,0,624431.273682,74294.9390783,21227.1254509,0,0,0,0,21227.1254509,3537.854242
"A_63_ERDO_",47761.0322646,30071.7610555,1768.927121,0,0,0,352016.497061,100828.845892,45992.1051437,12382.4898464,0,0,0,169817.003607,0
"A_64_ERDO_",22996.0525718,0,0,0,0,0,622662.346561,72526.0119574,19458.19833,0,0,0,0,21227.1254509,3537.854242
"A_65_ERDO_",31840.6881764,0,0,0,0,0,686343.722913,3537.854242,35378.5424182,0,1768.927121,0,0,0,1768.927121
"A_66_ERDO_",12382.4898464,0,0,0,0,0,723491.192453,0,28302.8339346,0,0,0,0,0,0
"A_67_ERDO_",0,3537.854242,14151.4169673,1768.927121,0,1768.927121,504144.22946,17689.2712091,17689.2712091,0,0,0,0,203426.618905,7075.708484
"A_68_ERDO_",0,0,0,0,0,0,612048.783835,17689.2712091,3537.854242,0,0,0,0,125593.825585,3537.854242
"A_69_ERDO_",0,0,12382.4898464,0,0,1768.927121,459921.051437,45992.1051437,1768.927121,0,0,0,0,242343.015565,3537.854242
"A_70_ERDO_",0,24764.9796928,15920.3440882,3537.854242,0,0,63681.3763528,17689.2712091,26533.9068137,0,0,222884.817235,22996.0525718,357323.278424,1768.927121
"A_71_ERDO_",0,3537.854242,0,0,1768.927121,0,65450.3034737,37147.4695391,37147.4695391,0,0,116749.18998,5306.781363,489992.812492,0
"A_72_ERDO_",0,0,0,0,0,0,70757.0848364,38916.39666,35378.5424182,0,0,81370.6475619,0,534215.990515,0
"A_73_ERDO_",0,159203.440882,0,0,0,0,91984.2102874,51298.8865064,0,3537.854242,0,0,0,449307.488711,1768.927121
"A_74_ERDO_",3537.854242,129131.679827,0,0,0,0,97290.9916501,49529.9593855,3537.854242,3537.854242,3537.854242,7075.708484,0,459921.051437,1768.927121
"A_75_ERDO_",0,0,0,0,0,0,438693.925986,0,3537.854242,1768.927121,0,1768.927121,0,309562.246159,0
"A_76_ERDO_",0,24764.9796928,15920.3440882,3537.854242,0,0,63681.3763528,17689.2712091,26533.9068137,0,0,222884.817235,22996.0525718,355554.351303,1768.927121
"A_77_ERDO_",0,0,0,0,0,0,70757.0848364,38916.39666,35378.5424182,0,0,81370.6475619,0,532447.063394,0
"A_78_ERDO_",0,37147.4695391,14151.4169673,14151.4169673,3537.854242,0,60143.522111,1768.927121,22996.0525718,0,3537.854242,185737.347696,148589.878157,261801.213895,0
"A_79_ERDO_",15920.3440882,0,0,0,0,0,682805.868672,8844.635605,44223.1780228,3537.854242,0,0,0,7075.708484,0
"A_80_ERDO_",0,15920.3440882,12382.4898464,0,0,0,63681.3763528,28302.8339346,40685.323781,0,0,199888.764663,1768.927121,394470.747963,0
"A_81_ERDO_",0,8844.635605,8844.635605,0,0,0,65450.3034737,45992.1051437,38916.39666,0,0,175123.78497,0,412160.019172,1768.927121
"A_82_ERDO_",0,0,0,0,0,0,97290.9916501,51298.8865064,21227.1254509,0,0,35378.5424182,0,551905.261724,1768.927121
