FID_multir,esrignss_l,esrignss_1,Habitat,Tree,distance,ORIG_FID,Buff_Names,FID_nny_nh,ComID,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,FType,FCode,Shape_Leng,Shape_Le_1,Shape_Area
19,44.44092514460,-75.07257740550,Deciduous,Sugar maple,3.52300000000,19,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
3,44.44093078450,-75.07257541830,Deciduous,Sugar maple,3.52300000000,3,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
16,44.44020994750,-75.07366055010,Deciduous,Yellow birch,3.52300000000,16,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
56,44.44025583400,-75.07361533620,Deciduous,Sugar maple,3.52300000000,56,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
5,44.44034226410,-75.07367510420,Deciduous,,3.52300000000,5,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
58,44.43876746480,-75.07202207650,Deciduous,Juneberry,3.52300000000,58,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
4,44.43878757220,-75.07202167390,Deciduous,Juneberry,3.52300000000,4,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
15,44.43879955910,-75.07201029390,Deciduous,Juneberry,3.52300000000,15,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
35,44.41426310130,-75.06637775300,Deciduous,Red maple,3.52300000000,35,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
34,44.41598915630,-75.07160635320,Mixed,Cat scratch,3.52300000000,34,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,285,132859876,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00273194341,235.75585305600,2919.99925668000
58,44.43876746480,-75.07202207650,Deciduous,Juneberry,3.52300000000,58,pepe max,616,132859872,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00242766521,206.30448496100,1687.92071072000
4,44.43878757220,-75.07202167390,Deciduous,Juneberry,3.52300000000,4,pepe max,616,132859872,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00242766521,206.30448496100,1687.92071072000
15,44.43879955910,-75.07201029390,Deciduous,Juneberry,3.52300000000,15,pepe max,616,132859872,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00242766521,206.30448496100,1687.92071072000
35,44.41426310130,-75.06637775300,Deciduous,Red maple,3.52300000000,35,pepe max,616,132859872,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00242766521,137.23478960900,960.50393719200
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,616,132859872,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00242766521,123.99967103500,849.97777077500
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,616,132859872,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00242766521,206.30448496100,1687.92071072000
14,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,3.52300000000,14,pepe max,716,132859916,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00203343093,186.32023606600,2142.22581280000
18,44.42395043080,-75.10330530910,Deciduous,Sugar maple,3.52300000000,18,pepe max,716,132859916,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00203343093,186.32023606600,2142.22581280000
17,44.42466295600,-75.10299293150,Deciduous,Black ash,3.52300000000,17,pepe max,716,132859916,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00203343093,186.32023606600,2142.22581280000
79,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,3.52300000000,79,pepe max,716,132859916,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00203343093,186.32023606600,2142.22581280000
70,44.58565364190,-75.13466315200,Deciduous,Red maple,3.52300000000,70,pepe max,674,132859828,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00149147918,91.63869829010,492.83449232200
76,44.58567049220,-75.13465554420,Deciduous,T-post,3.52300000000,76,pepe max,674,132859828,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00149147918,89.36190175400,473.93307035000
57,0.00000000000,0.00000000000,Deciduous,Sugar maple,3.52300000000,57,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,17220.20626730000,201204.14598300000
143,0.00000000000,0.00000000000,Deciduous,Sugar maple,1.38200000000,57,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3936.67506440000,37673.11352600000
19,44.44092514460,-75.07257740550,Deciduous,Sugar maple,3.52300000000,19,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,17218.49168610000,201132.29942600000
105,44.44092514460,-75.07257740550,Deciduous,Sugar maple,1.38200000000,19,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3935.50988077000,37588.18668930000
3,44.44093078450,-75.07257541830,Deciduous,Sugar maple,3.52300000000,3,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,17214.19501320000,201052.73480000000
89,44.44093078450,-75.07257541830,Deciduous,Sugar maple,1.38200000000,3,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3933.36022072000,37531.35745960000
41,44.58523412240,-75.13551538350,Deciduous,Beech,3.52300000000,41,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,28421.73172340000,316546.84974700000
22,44.58563953820,-75.13487741990,Deciduous,American beech,3.52300000000,22,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,27659.90048750000,293579.75463800000
70,44.58565364190,-75.13466315200,Deciduous,Red maple,3.52300000000,70,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,27483.50331320000,288057.83580700000
76,44.58567049220,-75.13465554420,Deciduous,T-post,3.52300000000,76,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,27468.52647320000,287681.39796500000
1,44.58649600190,-75.13796344240,Deciduous,Silver maple,3.52300000000,1,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,28438.88646950000,337152.67466700000
39,44.58660425070,-75.13513526790,Other,Aspen,3.52300000000,39,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,27160.74312190000,286662.46157700000
78,44.58890135660,-75.13497470520,Oldfield,T-post,3.52300000000,78,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,25148.73208300000,245486.37669600000
24,44.58636685230,-75.13967654950,Deciduous,Black ash,3.52300000000,24,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,28873.49987830000,356458.61545900000
38,0.00000000000,0.00000000000,Deciduous,Beech?,3.52300000000,38,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,28817.40261720000,354519.92282700000
71,44.58647810480,-75.13802592170,Deciduous,Red maple,3.52300000000,71,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,28457.54161180000,338024.52334700000
23,44.58656520780,-75.13797004730,Deciduous,Black ash,3.52300000000,23,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,28410.96928430000,336663.54077600000
44,44.58325827700,-75.13975391680,Evergreen,,3.52300000000,44,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,30126.60923530000,378767.90788700000
81,44.58349765750,-75.13754532680,Evergreen,Hemlock,3.52300000000,81,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,29622.26739230000,354367.57685300000
43,44.58404756300,-75.13902815970,Other,,3.52300000000,43,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,29723.06139520000,366819.71781300000
42,44.58362657010,-75.13783552980,Evergreen,Hemlock,3.52300000000,42,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,29632.20628030000,356947.09965400000
2,44.58636193710,-75.13969944150,,,3.52300000000,2,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,28880.32337580000,356704.46179500000
72,44.58636897780,-75.13969073110,Deciduous,Black ash,3.52300000000,72,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,28875.69391150000,356569.56599400000
77,44.58638972840,-75.13972616950,,,3.52300000000,77,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,28874.66370670000,356717.29956600000
46,44.58302797320,-75.13591183930,Evergreen,,3.52300000000,46,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,29733.28608680000,341680.06666100000
80,44.58408826850,-75.13597643530,Mixed,Red maple,3.52300000000,80,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,29026.68870480000,333324.30654700000
50,44.58359071690,-75.14245502240,Other,White Pine,3.52300000000,50,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,30562.23964430000,399367.21149400000
45,44.58301844800,-75.14086813790,Other,Sugar Maple,3.52300000000,45,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,30430.58658830000,390540.82344000000
82,44.58372887230,-75.14129606080,Evergreen,Black cherry,3.52300000000,82,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,30258.77211180000,388407.20062200000
52,44.58545728760,-75.14831077780,Deciduous,Red maple,3.52300000000,52,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,34613.46959800000,539016.00602400000
73,44.58663326080,-75.14825170130,Evergreen,Hackberry,3.52300000000,73,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,34445.63608440000,536337.53296000000
54,44.58665928830,-75.14824589760,Mixed,Hackberry,3.52300000000,54,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,34445.34975280000,536289.50429400000
55,44.58497274590,-75.14787524510,Other,,3.52300000000,55,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,34609.26702910000,537970.61689500000
51,44.58383552700,-75.14704252400,Deciduous,,3.52300000000,51,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,34541.11931100000,536489.57551400000
49,44.58301699440,-75.14469244180,Other,Cherry,3.52300000000,49,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,32638.75383030000,459473.45915200000
48,44.58422642970,-75.14468004700,Deciduous,,3.52300000000,48,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,32675.37291230000,465030.35999200000
40,44.58541754210,-75.13446258230,Deciduous,Cherry,3.52300000000,40,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,27451.01130230000,286066.77983700000
47,44.58415298430,-75.14852186270,Other,Cherry,3.52300000000,47,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,34910.23938420000,544791.02213000000
53,44.58551557810,-75.14842513820,Deciduous,White ash,3.52300000000,53,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,34664.88082510000,539872.24922500000
74,44.58611715710,-75.14874195310,Deciduous,White ash,3.52300000000,74,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,34831.47639410000,542035.78381200000
16,44.44020994750,-75.07366055010,Deciduous,Yellow birch,3.52300000000,16,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,18256.33481190000,214203.83939800000
102,44.44020994750,-75.07366055010,Deciduous,Yellow birch,1.38200000000,16,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4170.97104088000,41399.63567950000
56,44.44025583400,-75.07361533620,Deciduous,Sugar maple,3.52300000000,56,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,18176.14527020000,212893.95994700000
142,44.44025583400,-75.07361533620,Deciduous,Sugar maple,1.38200000000,56,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4161.03717452000,41276.13993200000
91,44.44034226410,-75.07367510420,Deciduous,,1.38200000000,5,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4130.91602010000,41058.41730430000
5,44.44034226410,-75.07367510420,Deciduous,,3.52300000000,5,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,18071.72422570000,211541.96316400000
187,44.43879955910,-75.07201029390,Deciduous,Juneberry,0.69100000000,15,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1273.09135110000,12147.89262730000
58,44.43876746480,-75.07202207650,Deciduous,Juneberry,3.52300000000,58,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,19621.05096870000,235275.69249200000
230,44.43876746480,-75.07202207650,Deciduous,Juneberry,0.69100000000,58,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1305.41322857000,12378.01059380000
144,44.43876746480,-75.07202207650,Deciduous,Juneberry,1.38200000000,58,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4605.68841432000,44854.76779700000
176,44.43878757220,-75.07202167390,Deciduous,Juneberry,0.69100000000,4,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1285.01642375000,12247.86418580000
4,44.43878757220,-75.07202167390,Deciduous,Juneberry,3.52300000000,4,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,19594.74817000000,234826.53464900000
90,44.43878757220,-75.07202167390,Deciduous,Juneberry,1.38200000000,4,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4600.41945929000,44808.99994950000
101,44.43879955910,-75.07201029390,Deciduous,Juneberry,1.38200000000,15,pepe min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4597.79277032000,44780.35663790000
15,44.43879955910,-75.07201029390,Deciduous,Juneberry,3.52300000000,15,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,19575.24010570000,234482.65666000000
35,44.41426310130,-75.06637775300,Deciduous,Red maple,3.52300000000,35,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,31043.49747580000,443839.80884300000
34,44.41598915630,-75.07160635320,Mixed,Cat scratch,3.52300000000,34,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,33173.09923500000,472523.06774900000
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,32560.04434380000,466109.84298400000
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,31407.41031300000,444422.85222900000
14,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,3.52300000000,14,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,27789.37966970000,422629.98901000000
18,44.42395043080,-75.10330530910,Deciduous,Sugar maple,3.52300000000,18,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,27613.36483670000,422923.07848400000
17,44.42466295600,-75.10299293150,Deciduous,Black ash,3.52300000000,17,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,27704.24423060000,423985.19926300000
79,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,3.52300000000,79,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,26827.13994480000,411735.24957200000
12,44.35962241620,-75.09528649200,Evergreen,White pine,3.52300000000,12,pepe max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,11511.73260050000,128311.89800800000
206,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.69100000000,34,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2496.09239836000,41535.55630280000
210,0.00000000000,0.00000000000,Deciduous,Beech?,0.69100000000,38,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4445.65413295000,39679.42030190000
211,44.58660425070,-75.13513526790,Other,Aspen,0.69100000000,39,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4559.45522364000,40984.06408780000
212,44.58541754210,-75.13446258230,Deciduous,Cherry,0.69100000000,40,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4670.62258802000,42521.63030920000
213,44.58523412240,-75.13551538350,Deciduous,Beech,0.69100000000,41,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,4958.00028824000,44809.00363420000
214,44.58362657010,-75.13783552980,Evergreen,Hemlock,0.69100000000,42,erdo M max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3362.42230933000,30424.26052740000
260,44.58636193710,-75.13969944150,,,0.45500000000,2,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3143.80013741000,28590.05884590000
272,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,0.45500000000,14,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2846.28409909000,35031.05080340000
275,44.42466295600,-75.10299293150,Deciduous,Black ash,0.45500000000,17,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2833.39214486000,36434.80380530000
276,44.42395043080,-75.10330530910,Deciduous,Sugar maple,0.45500000000,18,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2834.81931200000,37096.58672740000
280,44.58563953820,-75.13487741990,Deciduous,American beech,0.45500000000,22,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2637.25071171000,26284.40213350000
281,44.58656520780,-75.13797004730,Deciduous,Black ash,0.45500000000,23,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2939.37773996000,28885.78557960000
282,44.58636685230,-75.13967654950,Deciduous,Black ash,0.45500000000,24,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3122.32756011000,28655.05840530000
290,44.40598739010,-75.06860929130,Mixed,Red maple,0.45500000000,32,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1322.75812196000,23310.66261160000
292,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.45500000000,34,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1740.26695896000,27555.95300790000
296,0.00000000000,0.00000000000,Deciduous,Beech?,0.45500000000,38,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3131.05566367000,29190.86563050000
297,44.58660425070,-75.13513526790,Other,Aspen,0.45500000000,39,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2636.85117019000,26946.47107490000
298,44.58541754210,-75.13446258230,Deciduous,Cherry,0.45500000000,40,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2638.94836636000,25831.17166790000
299,44.58523412240,-75.13551538350,Deciduous,Beech,0.45500000000,41,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2049.70777954000,20110.16574390000
300,44.58362657010,-75.13783552980,Evergreen,Hemlock,0.45500000000,42,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1271.50575033000,11529.24987190000
301,44.58404756300,-75.13902815970,Other,,0.45500000000,43,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1728.70500856000,15272.89001580000
302,44.58325827700,-75.13975391680,Evergreen,,0.45500000000,44,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1140.80755395000,9367.83313899000
303,44.58301844800,-75.14086813790,Other,Sugar Maple,0.45500000000,45,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1105.64162752000,7182.51064546000
304,44.58302797320,-75.13591183930,Evergreen,,0.45500000000,46,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,538.92912132800,5423.52620360000
305,44.58415298430,-75.14852186270,Other,Cherry,0.45500000000,47,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3118.32935878000,25854.87400890000
306,44.58422642970,-75.14468004700,Deciduous,,0.45500000000,48,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2406.40589613000,16158.17373160000
307,44.58301699440,-75.14469244180,Other,Cherry,0.45500000000,49,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1100.87012318000,7513.33998957000
308,44.58359071690,-75.14245502240,Other,White Pine,0.45500000000,50,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1698.17579230000,12445.94547910000
309,44.58383552700,-75.14704252400,Deciduous,,0.45500000000,51,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2610.29634921000,19803.62021060000
310,44.58545728760,-75.14831077780,Deciduous,Red maple,0.45500000000,52,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3615.80894838000,30577.30325120000
311,44.58551557810,-75.14842513820,Deciduous,White ash,0.45500000000,53,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3622.82595146000,30575.57818540000
312,44.58665928830,-75.14824589760,Mixed,Hackberry,0.45500000000,54,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3220.55185274000,27329.48944970000
313,44.58497274590,-75.14787524510,Other,,0.45500000000,55,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3601.25937265000,29199.35636460000
321,44.40619789690,-75.06754146830,Mixed,White pine,0.45500000000,63,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,521.20920669500,4979.63758923000
323,44.41868831060,-75.07125604550,Deciduous,Basswood,0.45500000000,65,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1610.45924813000,23178.40822750000
328,44.58565364190,-75.13466315200,Deciduous,Red maple,0.45500000000,70,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2657.07309984000,26385.46315790000
329,44.58647810480,-75.13802592170,Deciduous,Red maple,0.45500000000,71,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2931.68259641000,28799.17249920000
330,44.58636897780,-75.13969073110,Deciduous,Black ash,0.45500000000,72,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3121.75545518000,28618.62987230000
331,44.58663326080,-75.14825170130,Evergreen,Hackberry,0.45500000000,73,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3228.13519799000,27402.82902550000
332,44.58611715710,-75.14874195310,Deciduous,White ash,0.45500000000,74,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3360.37625207000,28723.52741440000
334,44.58567049220,-75.13465554420,Deciduous,T-post,0.45500000000,76,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2659.18873421000,26404.59638730000
335,44.58638972840,-75.13972616950,,,0.45500000000,77,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,3159.16122064000,28556.23890570000
336,44.58890135660,-75.13497470520,Oldfield,T-post,0.45500000000,78,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1610.86013383000,16477.38041220000
337,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,0.45500000000,79,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1869.23232210000,17750.23312490000
338,44.58408826850,-75.13597643530,Mixed,Red maple,0.45500000000,80,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1169.00909478000,11639.48511930000
339,44.58349765750,-75.13754532680,Evergreen,Hemlock,0.45500000000,81,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1127.10102647000,10266.04108810000
340,44.58372887230,-75.14129606080,Evergreen,Black cherry,0.45500000000,82,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1860.43122122000,13704.20831680000
341,0.00000000000,0.00000000000,,,0.45500000000,83,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,1380.34792846000,16154.53905520000
344,44.37953274170,-75.08007766820,Deciduous,American beach,0.45500000000,86,erdo F max,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,310.86492257200,1152.71174364000
345,44.58649600190,-75.13796344240,Deciduous,Silver maple,0.30900000000,1,erdo M min,851,150522746,8/30/2006,2,,,11.45500000000,0.00000000000,460,46006,5.70045787441,2036.40444419000,20936.66082170000
